prob,log10.PO.,qval,alpha,fst,LOC.num,ID,CHROM,POS,Outliers.qvalue
0.09882,-0.95997,0.62111,-0.053802,0.0041653,5733,561853:91:-,LR633954.1,24735719,FALSE
0.094619,-0.98085,0.71601,-0.047262,0.0041761,5734,561865:69:-,LR633954.1,24740227,FALSE
0.085217,-1.0308,0.83053,-0.01784,0.004311,5735,561872:49:+,LR633954.1,24742545,FALSE
0.095019,-0.97883,0.70681,-0.033501,0.0042552,5736,562068:138:-,LR633954.1,24829117,FALSE
0.09962,-0.95608,0.60348,-0.047213,0.0041828,5737,562091:33:-,LR633954.1,24837864,FALSE
0.085617,-1.0286,0.82806,-0.0092272,0.0043762,5738,562101:151:+,LR633954.1,24840558,FALSE
0.080616,-1.0571,0.85176,-0.027465,0.0042093,5739,562176:85:-,LR633954.1,24871440,FALSE
0.085817,-1.0275,0.82665,-0.028351,0.0042532,5740,562185:227:-,LR633954.1,24875600,FALSE
0.09982,-0.95511,0.59868,0.072009,0.0049029,5741,562344:58:+,LR633954.1,24934530,FALSE
0.087217,-1.0198,0.81635,-0.031752,0.0042031,5742,562543:24:+,LR633954.1,25011327,FALSE
0.085217,-1.0308,0.83053,-0.027061,0.0042212,5743,562738:107:+,LR633954.1,25080916,FALSE
0.083617,-1.0398,0.83917,-0.0227,0.0042361,5744,562972:29:+,LR633954.1,25202736,FALSE
0.081616,-1.0512,0.84805,-0.03754,0.004187,5745,563125:170:+,LR633954.1,25268069,FALSE
0.087417,-1.0187,0.81457,-0.047168,0.0041422,5746,563148:181:-,LR633954.1,25278632,FALSE
0.086017,-1.0264,0.82531,-0.0099676,0.0043788,5747,563177:51:-,LR633954.1,25286791,FALSE
0.096619,-0.97081,0.67236,-0.061042,0.004118,5748,563189:7:+,LR633954.1,25293019,FALSE
0.087818,-1.0165,0.81102,-0.026224,0.0042187,5749,563287:182:-,LR633954.1,25362259,FALSE
0.089018,-1.01,0.79993,-0.046602,0.0041745,5750,563375:12:+,LR633954.1,25409564,FALSE
0.074415,-1.0948,0.86462,-0.0062543,0.0043015,5751,563419:40:+,LR633954.1,25426118,FALSE
0.096219,-0.9728,0.68103,-0.046331,0.0041654,5752,563525:197:-,LR633954.1,25490769,FALSE
0.083017,-1.0432,0.8424,-0.028446,0.0042159,5753,563605:77:-,LR633954.1,25523255,FALSE
0.083417,-1.0409,0.84034,-0.013564,0.0043077,5754,563680:171:+,LR633954.1,25548117,FALSE
0.085617,-1.0286,0.82806,-0.035772,0.0041855,5755,563735:44:-,LR633954.1,25573388,FALSE
0.092418,-0.99213,0.75597,-0.035934,0.004202,5756,563869:26:+,LR633954.1,25640851,FALSE
0.080416,-1.0582,0.85234,-0.0084779,0.0043266,5757,563880:9:+,LR633954.1,25644247,FALSE
0.09762,-0.96585,0.64848,-0.040694,0.0042008,5758,563881:74:-,LR633954.1,25644167,FALSE
0.078016,-1.0725,0.85889,0.0057621,0.0043626,5759,563971:44:+,LR633954.1,25686333,FALSE
0.069614,-1.126,0.86726,-0.0071589,0.0042926,5760,564066:65:+,LR633954.1,25721943,FALSE
0.088618,-1.0122,0.80409,-0.022854,0.004261,5761,564096:90:+,LR633954.1,25728746,FALSE
0.10482,-0.93146,0.52355,-0.066982,0.0041342,5762,564155:183:-,LR633954.1,25759629,FALSE
0.082817,-1.0443,0.8432,-0.037029,0.0041904,5763,564172:60:-,LR633954.1,25762828,FALSE
0.086217,-1.0252,0.82388,0.0040353,0.0043716,5764,564289:94:-,LR633954.1,25809565,FALSE
0.091818,-0.99524,0.76558,-0.032114,0.0042134,5765,564451:46:-,LR633954.1,25876562,FALSE
0.079616,-1.063,0.85493,-0.027154,0.0042176,5766,564585:130:-,LR633954.1,25947843,FALSE
0.091418,-0.99733,0.77122,-0.040984,0.0042456,5767,564645:49:+,LR633954.1,25965137,FALSE
0.088218,-1.0143,0.80767,-0.042205,0.0041782,5768,564699:96:-,LR633954.1,25982692,FALSE
0.090818,-1.0005,0.77939,-0.042347,0.0041813,5769,564850:97:+,LR633954.1,26059139,FALSE
0.092619,-0.99109,0.75268,0.0074696,0.0044748,5770,564895:273:-,LR633954.1,26080793,FALSE
0.079816,-1.0618,0.85424,-0.022244,0.0042525,5771,564981:29:+,LR633954.1,26122038,FALSE
0.082416,-1.0466,0.84493,-0.0037894,0.0043473,5772,565010:7:+,LR633954.1,26130951,FALSE
0.087017,-1.0209,0.81776,0.010539,0.0044809,5773,565159:28:+,LR633954.1,26178924,FALSE
0.085017,-1.0319,0.83193,-0.011447,0.0042863,5774,565170:20:+,LR633954.1,26184113,FALSE
0.078616,-1.0689,0.85751,0.017637,0.0044485,5775,565207:63:-,LR633954.1,26365131,FALSE
0.093619,-0.98595,0.73523,-0.043692,0.0041843,5776,565246:51:+,LR633954.1,26375897,FALSE
0.092619,-0.99109,0.75268,-0.046323,0.0041778,5777,565334:10:+,LR633954.1,26414424,FALSE
0.089818,-1.0058,0.79166,-0.05267,0.0041503,5778,565339:138:-,LR633954.1,26415025,FALSE
0.083417,-1.0409,0.84034,-0.019327,0.004261,5779,565500:48:-,LR633954.1,26488543,FALSE
0.090218,-1.0036,0.78731,-0.045299,0.0041652,5780,565524:49:+,LR633954.1,26493936,FALSE
0.083217,-1.0421,0.84123,-0.028052,0.0042236,5781,565672:124:+,LR633954.1,26557526,FALSE
0.090818,-1.0005,0.77939,-0.040345,0.0042079,5782,565698:8:-,LR633954.1,26568851,FALSE
0.10022,-0.95318,0.59072,-0.053559,0.0041512,5783,565724:41:-,LR633954.1,26581701,FALSE
0.088018,-1.0154,0.80958,-0.029979,0.0042296,5784,565885:53:-,LR633954.1,26660202,FALSE
0.085617,-1.0286,0.82806,-0.030544,0.0042147,5785,565931:25:+,LR633954.1,26678815,FALSE
0.094419,-0.98187,0.71984,-0.031608,0.0042272,5786,565959:15:-,LR633954.1,26690059,FALSE
0.092218,-0.99316,0.75959,-0.037203,0.0042058,5787,566071:77:-,LR633954.1,26741090,FALSE
0.094819,-0.97984,0.71195,-0.058255,0.0041203,5788,566157:263:-,LR633954.1,26781474,FALSE
0.095619,-0.97581,0.693,-0.050464,0.0041836,5789,566161:80:-,LR633954.1,26782794,FALSE
0.079216,-1.0653,0.85621,-0.021592,0.0042555,5790,566203:159:-,LR633954.1,26810998,FALSE
0.095819,-0.9748,0.68927,-0.045397,0.0041842,5791,566345:9:-,LR633954.1,26877877,FALSE
0.090418,-1.0026,0.785,-0.037402,0.0042052,5792,566362:42:-,LR633954.1,26885943,FALSE
0.085017,-1.0319,0.83193,-0.026165,0.0042309,5793,566411:68:+,LR633954.1,26959650,FALSE
0.080616,-1.0571,0.85176,-0.035945,0.0042046,5794,566498:14:+,LR633954.1,26996504,FALSE
0.090218,-1.0036,0.78731,-0.031241,0.0042328,5795,566576:169:-,LR633954.1,27039017,FALSE
0.094819,-0.97984,0.71195,-0.046338,0.0041938,5796,566579:9:+,LR633954.1,27040321,FALSE
0.080616,-1.0571,0.85176,-0.012226,0.0042936,5797,566600:58:+,LR633954.1,27050098,FALSE
0.10182,-0.94553,0.56125,-0.050398,0.0041498,5798,566624:37:+,LR633954.1,27068773,FALSE
0.10162,-0.94648,0.56484,-0.057798,0.004139,5799,566673:12:+,LR633954.1,27103321,FALSE
0.076815,-1.0798,0.86131,-0.024084,0.0042266,5800,566889:212:-,LR633954.1,27260903,FALSE
0.091018,-0.99943,0.77682,-0.045985,0.0041654,5801,566975:165:+,LR633954.1,27311111,FALSE
0.082817,-1.0443,0.8432,-0.019444,0.0042457,5802,567068:140:-,LR633954.1,27362245,FALSE
0.076415,-1.0823,0.86193,0.0010635,0.0043632,5803,567165:37:+,LR633954.1,27409997,FALSE
0.089218,-1.009,0.79799,-0.026107000000000002,0.004236,5804,567352:78:-,LR633954.1,27540460,FALSE
0.092819,-0.99006,0.74973,-0.054276,0.0041534,5805,567498:59:-,LR633954.1,27619086,FALSE
0.086817,-1.022,0.81927,0.013701,0.0044585,5806,567541:35:+,LR633954.1,27640914,FALSE
0.079416,-1.0642,0.8556,-0.031728,0.0042153,5807,567593:131:-,LR633954.1,27665204,FALSE
0.092619,-0.99109,0.75268,-0.037446,0.0042242,5808,567768:97:-,LR633954.1,27779008,FALSE
0.070214,-1.122,0.86715,0.0055616,0.0043616,5809,567791:70:+,LR633954.1,27795733,FALSE
0.10022,-0.95318,0.59072,-0.05392,0.0041689,5810,567792:182:-,LR633954.1,27795484,FALSE
0.096619,-0.97081,0.67236,-0.057454,0.0041305,5811,568038:128:+,LR633954.1,27905359,FALSE
0.094619,-0.98085,0.71601,-0.054356,0.0041417,5812,568116:71:+,LR633954.1,27942398,FALSE
0.085617,-1.0286,0.82806,-0.023734,0.0042553,5813,568127:34:-,LR633954.1,27948976,FALSE
0.085217,-1.0308,0.83053,-0.046542,0.0041592,5814,568139:56:+,LR633954.1,27957890,FALSE
0.081016,-1.0547,0.85023,-0.0097321,0.0043182,5815,568181:132:-,LR633954.1,27978514,FALSE
0.088418,-1.0133,0.8058,-0.042076,0.0041909,5816,568288:164:-,LR633954.1,28024592,FALSE
0.089218,-1.009,0.79799,-0.027987,0.0042577,5817,568289:38:+,LR633954.1,28025117,FALSE
0.09942,-0.95705,0.60693,-0.061826,0.0041252,5818,568389:5:+,LR633954.1,28056057,FALSE
0.086817,-1.022,0.81927,-0.026482,0.0042334,5819,568399:24:+,LR633954.1,28058721,FALSE
0.078216,-1.0713,0.85838,0.014418,0.0044251,5820,568414:205:-,LR633954.1,28063418,FALSE
0.10362,-0.93705,0.53516,-0.060965,0.0041202,5821,568429:91:-,LR633954.1,28070088,FALSE
0.085417,-1.0297,0.82928,-0.021034,0.0042498,5822,568471:5:+,LR633954.1,28088945,FALSE
0.096819,-0.96981,0.66798,-0.054742,0.0041483,5823,568553:38:+,LR633954.1,28245797,FALSE
0.087217,-1.0198,0.81635,-0.034892,0.00421,5824,568575:57:+,LR633954.1,28261065,FALSE
0.085017,-1.0319,0.83193,-0.05043,0.0041355,5825,568579:121:+,LR633954.1,28262682,FALSE
0.097219,-0.96783,0.65767,-0.064859,0.0041187,5826,568602:11:+,LR633954.1,28271364,FALSE
0.097019,-0.96882,0.66322,-0.048755,0.0041622,5827,568611:242:-,LR633954.1,28272645,FALSE
0.085417,-1.0297,0.82928,-0.021384,0.0043173,5828,568804:36:+,LR633954.1,28351865,FALSE
0.080216,-1.0594,0.85305,-0.021386,0.0042454,5829,568882:15:+,LR633954.1,28393899,FALSE
0.087217,-1.0198,0.81635,-0.047605,0.0041579,5830,568885:83:-,LR633954.1,28394552,FALSE
0.080416,-1.0582,0.85234,-0.0028073,0.0043396,5831,568940:91:-,LR633954.1,28422451,FALSE
0.087017,-1.0209,0.81776,-0.036384,0.0041998,5832,568952:61:-,LR633954.1,28428884,FALSE
0.082016,-1.0489,0.84649,-0.025047,0.0042239,5833,568962:31:-,LR633954.1,28435341,FALSE
0.095619,-0.97581,0.693,-0.059245,0.0041348,5834,569120:135:-,LR633954.1,28519690,FALSE
0.081816,-1.0501,0.84735,-0.0060274,0.0043276,5835,569125:54:-,LR633954.1,28522274,FALSE
0.09902,-0.95899,0.61669,-0.061755,0.004119,5836,569213:77:-,LR633954.1,28567476,FALSE
0.093619,-0.98595,0.73523,-0.054292,0.0041457,5837,569313:27:-,LR633954.1,28640229,FALSE
0.096619,-0.97081,0.67236,-0.050576,0.0041597,5838,569374:174:-,LR633954.1,28672116,FALSE
0.085817,-1.0275,0.82665,-0.0092007,0.0043513,5839,569509:194:-,LR633954.1,28753467,FALSE
0.080616,-1.0571,0.85176,-0.0061735,0.0043011,5840,569571:127:-,LR633954.1,28779279,FALSE
0.081416,-1.0524,0.84889,-0.01904,0.0042603,5841,569611:25:-,LR633954.1,28848042,FALSE
0.09962,-0.95608,0.60348,-0.04686,0.0041959,5842,569710:73:-,LR633954.1,28897166,FALSE
0.086017,-1.0264,0.82531,-0.032852,0.004231,5843,569765:16:+,LR633954.1,28928260,FALSE
0.094619,-0.98085,0.71601,-0.048524,0.00417,5844,569842:267:-,LR633954.1,28975047,FALSE
0.089218,-1.009,0.79799,-0.038255,0.0041873,5845,569910:46:-,LR633954.1,29003825,FALSE
0.088418,-1.0133,0.8058,-0.036548,0.0042196000000000004,5846,569965:8:+,LR633954.1,29033778,FALSE
0.081616,-1.0512,0.84805,-0.010286,0.0042936,5847,569966:142:-,LR633954.1,29033631,FALSE
0.094219,-0.98289,0.72422,-0.048116,0.0041539,5848,569998:31:+,LR633954.1,29045937,FALSE
0.088418,-1.0133,0.8058,-0.047581,0.0041712,5849,570005:98:-,LR633954.1,29047106,FALSE
0.089818,-1.0058,0.79166,-0.045702,0.0041653,5850,570022:14:+,LR633954.1,29050752,FALSE
0.092619,-0.99109,0.75268,-0.051584,0.0041446,5851,570101:199:-,LR633954.1,29083674,FALSE
0.082817,-1.0443,0.8432,-0.034809,0.0042116,5852,570130:82:-,LR633954.1,29100672,FALSE
0.079416,-1.0642,0.8556,-0.016337,0.0042801,5853,570350:83:-,LR633954.1,29212031,FALSE
0.084417,-1.0353,0.83532,-0.020596,0.004278,5854,570381:154:-,LR633954.1,29221593,FALSE
0.087017,-1.0209,0.81776,-0.037271,0.0042143,5855,570443:10:+,LR633954.1,29257690,FALSE
0.094019,-0.9839,0.7273,-0.057546,0.0041307,5856,570485:100:-,LR633954.1,29268221,FALSE
0.092218,-0.99316,0.75959,-0.036379,0.0042155,5857,570550:111:-,LR633954.1,29309710,FALSE
0.096619,-0.97081,0.67236,-0.048351,0.0041696,5858,570580:378:+,LR633954.1,29321634,FALSE
0.083617,-1.0398,0.83917,-0.033691,0.0042183,5859,570651:135:-,LR633954.1,29347533,FALSE
0.087618,-1.0176,0.81285,-0.032104,0.0042172,5860,570733:18:-,LR633954.1,29390536,FALSE
0.082216,-1.0478,0.84569,-0.027732,0.004235,5861,570769:7:+,LR633954.1,29413001,FALSE
0.094819,-0.97984,0.71195,-0.054249,0.0041245,5862,570880:5:+,LR633954.1,29465305,FALSE
0.093219,-0.988,0.74303,-0.043844,0.0041606,5863,570941:102:-,LR633954.1,29499486,FALSE
0.095619,-0.97581,0.693,-0.054681,0.0041308,5864,570983:119:-,LR633954.1,29520919,FALSE
0.086617,-1.023,0.82064,-0.02362,0.0042598,5865,571014:50:-,LR633954.1,29531525,FALSE
0.09882,-0.95997,0.62111,-0.055876,0.0041232,5866,571054:91:-,LR633954.1,29542597,FALSE
0.088418,-1.0133,0.8058,-0.033419,0.0042351,5867,571072:196:-,LR633954.1,29549936,FALSE
0.089618,-1.0068,0.79367,-0.037849,0.0041928,5868,571085:5:+,LR633954.1,29556170,FALSE
0.087618,-1.0176,0.81285,-0.04603,0.0041449,5869,571088:33:+,LR633954.1,29556843,FALSE
0.089018,-1.01,0.79993,-0.0044312,0.0043827,5870,571139:124:-,LR633954.1,29596664,FALSE
0.085217,-1.0308,0.83053,-0.037882,0.0041843,5871,571286:121:-,LR633954.1,29677713,FALSE
0.081016,-1.0547,0.85023,-0.040212,0.0041729,5872,571382:39:+,LR633954.1,29721298,FALSE
0.088218,-1.0143,0.80767,-0.025978,0.0042504,5873,571398:9:+,LR633954.1,29726321,FALSE
0.074415,-1.0948,0.86462,-0.01062,0.0042799,5874,571477:28:-,LR633954.1,29781674,FALSE
0.092218,-0.99316,0.75959,-0.047749,0.004154,5875,571538:20:+,LR633954.1,29820381,FALSE
0.095819,-0.9748,0.68927,-0.045286,0.0041786,5876,571667:88:-,LR633954.1,29906914,FALSE
0.090418,-1.0026,0.785,-0.032182,0.0042122,5877,571734:31:+,LR633954.1,29935030,FALSE
0.093819,-0.98493,0.73159,-0.032659,0.0042413,5878,571738:49:-,LR633954.1,29936780,FALSE
0.09962,-0.95608,0.60348,-0.057035,0.0041369,5879,571894:7:+,LR633954.1,30031866,FALSE
0.091218,-0.99838,0.77404,-0.025246,0.0042521,5880,571940:206:-,LR633954.1,30046226,FALSE
0.087017,-1.0209,0.81776,-0.033556,0.004223,5881,571995:86:-,LR633954.1,30070324,FALSE
0.089418,-1.0079,0.79573,-0.02552,0.004258,5882,572007:46:-,LR633954.1,30072084,FALSE
0.095419,-0.97681,0.69845,-0.056799,0.0041248,5883,572025:88:-,LR633954.1,30076261,FALSE
0.097019,-0.96882,0.66322,-0.047398,0.0041804,5884,572033:172:-,LR633954.1,30189650,FALSE
0.089418,-1.0079,0.79573,-0.049572,0.0041496,5885,572127:72:-,LR633954.1,30230165,FALSE
0.087618,-1.0176,0.81285,-0.044131,0.0041659,5886,572128:37:+,LR633954.1,30231850,FALSE
0.087217,-1.0198,0.81635,-0.025716,0.0042374,5887,572161:39:+,LR633954.1,30248464,FALSE
0.088218,-1.0143,0.80767,-0.034089,0.004206,5888,572215:89:+,LR633954.1,30277961,FALSE
0.085817,-1.0275,0.82665,-0.020262,0.0042745,5889,572225:27:+,LR633954.1,30280862,FALSE
0.085417,-1.0297,0.82928,-0.036356,0.0041878,5890,572255:13:+,LR633954.1,30300566,FALSE
0.094019,-0.9839,0.7273,-0.05585,0.0041615,5891,572258:35:-,LR633954.1,30300778,FALSE
0.088018,-1.0154,0.80958,-0.042599,0.0041584,5892,572277:59:+,LR633954.1,30305077,FALSE
0.087818,-1.0165,0.81102,-0.022541,0.0042737,5893,572280:18:+,LR633954.1,30307456,FALSE
0.096019,-0.9738,0.68579,-0.043679,0.0041719,5894,572325:36:-,LR633954.1,30325336,FALSE
0.086817,-1.022,0.81927,0.017031,0.0044881,5895,572361:49:-,LR633954.1,30338667,FALSE
0.078016,-1.0725,0.85889,-0.021093,0.0042314,5896,572368:190:-,LR633954.1,30342378,FALSE
0.093219,-0.988,0.74303,-0.043971,0.0041888,5897,572373:9:+,LR633954.1,30348637,FALSE
0.090418,-1.0026,0.785,0.036195,0.0046097,5898,572402:7:+,LR633954.1,30365224,FALSE
0.09862,-0.96094,0.62659,-0.050916,0.0041607,5899,572422:46:+,LR633954.1,30372846,FALSE
0.089618,-1.0068,0.79367,-0.036724,0.0041907,5900,572426:10:+,LR633954.1,30374901,FALSE
0.087217,-1.0198,0.81635,-0.040878,0.0041729,5901,572445:20:+,LR633954.1,30390479,FALSE
0.092218,-0.99316,0.75959,-0.051672,0.0041725,5902,572638:32:+,LR633954.1,30479708,FALSE
0.092218,-0.99316,0.75959,-0.018952,0.0043462,5903,572660:7:-,LR633954.1,30484187,FALSE
0.088418,-1.0133,0.8058,-0.034277,0.0042168,5904,572955:32:+,LR633954.1,30643473,FALSE
0.079816,-1.0618,0.85424,-0.0016806,0.0043625,5905,573038:39:+,LR633954.1,30671529,FALSE
0.09862,-0.96094,0.62659,0.0074359,0.0045781,5906,573112:172:-,LR633954.1,30715519,FALSE
0.085217,-1.0308,0.83053,-0.039161,0.0041819,5907,573181:17:+,LR633954.1,30765909,FALSE
0.095219,-0.97782,0.70291,-0.053302,0.0041668,5908,573290:235:-,LR633954.1,30866715,FALSE
0.083017,-1.0432,0.8424,-0.020502,0.0042515,5909,573314:222:-,LR633954.1,30880456,FALSE
0.080616,-1.0571,0.85176,-0.022666,0.0042529,5910,573340:61:+,LR633954.1,30893591,FALSE
0.094619,-0.98085,0.71601,-0.044652,0.0041819,5911,573532:34:-,LR633955.1,97319,FALSE
0.088418,-1.0133,0.8058,-0.035231,0.0042033,5912,573571:107:-,LR633955.1,118790,FALSE
0.093419,-0.98697,0.73949,-0.056894,0.0041366,5913,573653:201:-,LR633955.1,157657,FALSE
0.072615,-1.1062,0.86612,-0.006405,0.0043153,5914,573736:77:+,LR633955.1,203976,FALSE
0.085417,-1.0297,0.82928,-0.049831,0.0041546,5915,573826:107:-,LR633955.1,279085,FALSE
0.10122,-0.94839,0.5718,-0.057034,0.004151,5916,573860:76:-,LR633955.1,290402,FALSE
0.089418,-1.0079,0.79573,0.015127,0.0044674,5917,573929:5:+,LR633955.1,450136,FALSE
0.077215,-1.0774,0.86052,-0.018675,0.0042592,5918,573967:165:-,LR633955.1,468279,FALSE
0.076415,-1.0823,0.86193,-0.013334,0.0042887,5919,574012:69:+,LR633955.1,504122,FALSE
0.084217,-1.0364,0.83639,-0.021731,0.0042507,5920,574111:109:+,LR633955.1,557167,FALSE
0.090618,-1.0015,0.78215,-0.045445,0.0041660000000000004,5921,574164:81:-,LR633955.1,592319,FALSE
0.10002,-0.95415,0.59539,-0.052459,0.0041747,5922,574171:31:+,LR633955.1,593918,FALSE
0.091618,-0.99629,0.76859,-0.033862,0.0042177,5923,574212:25:+,LR633955.1,602724,FALSE
0.090818,-1.0005,0.77939,0.031694,0.0046185,5924,574253:60:-,LR633955.1,620230,FALSE
0.082617,-1.0455,0.84398,-0.021252,0.0042513,5925,574368:215:-,LR633955.1,693823,FALSE
0.092819,-0.99006,0.74973,-0.038651,0.0041877,5926,574379:163:+,LR633955.1,712119,FALSE
0.094219,-0.98289,0.72422,-0.056451,0.0041287,5927,574407:51:-,LR633955.1,724220,FALSE
0.088018,-1.0154,0.80958,-0.026254,0.0042475,5928,574450:9:+,LR633955.1,753842,FALSE
0.089618,-1.0068,0.79367,-0.055949,0.0041371,5929,574472:59:+,LR633955.1,767070,FALSE
0.084617,-1.0341,0.8343,-0.040409,0.0041858,5930,574501:24:-,LR633955.1,778737,FALSE
0.085017,-1.0319,0.83193,-0.046738,0.0041561,5931,574583:199:-,LR633955.1,818173,FALSE
0.075615,-1.0872,0.86321,0.0056226,0.0043516,5932,574584:122:-,LR633955.1,820065,FALSE
0.086817,-1.022,0.81927,-0.037892,0.0041943,5933,574734:115:-,LR633955.1,893791,FALSE
0.09762,-0.96585,0.64848,-0.05417,0.0041509,5934,574745:10:+,LR633955.1,894357,FALSE
0.088618,-1.0122,0.80409,-0.044334,0.0041575,5935,574752:193:-,LR633955.1,896152,FALSE
0.091418,-0.99733,0.77122,-0.045038,0.0041663,5936,574894:106:-,LR633955.1,974696,FALSE
0.082416,-1.0466,0.84493,-0.039217,0.0041799,5937,574896:24:+,LR633955.1,977768,FALSE
0.09882,-0.95997,0.62111,-0.056753,0.0041444,5938,574897:247:-,LR633955.1,977500,FALSE
0.089218,-1.009,0.79799,-0.049734,0.0041671,5939,574958:22:+,LR633955.1,1007969,FALSE
0.092418,-0.99213,0.75597,-0.043606,0.0041917,5940,574988:83:-,LR633955.1,1017794,FALSE
0.084817,-1.033,0.83299,-0.039443,0.0041743,5941,574996:13:+,LR633955.1,1022368,FALSE
0.089418,-1.0079,0.79573,-0.030415,0.0042241,5942,575026:7:+,LR633955.1,1038589,FALSE
0.086817,-1.022,0.81927,0.016961,0.0044778,5943,575037:66:-,LR633955.1,1045168,FALSE
0.093419,-0.98697,0.73949,-0.037969,0.0042124,5944,575090:14:+,LR633955.1,1079151,FALSE
0.079816,-1.0618,0.85424,-0.01387,0.0042821,5945,575136:7:+,LR633955.1,1104732,FALSE
0.090018,-1.0047,0.78948,-0.044595,0.004162,5946,575176:194:-,LR633955.1,1114523,FALSE
0.082416,-1.0466,0.84493,-0.022289,0.0042423,5947,575205:32:+,LR633955.1,1127708,FALSE
0.081216,-1.0536,0.8497,-0.0013692,0.0043441,5948,575223:9:+,LR633955.1,1136385,FALSE
0.089218,-1.009,0.79799,-0.048729,0.0041436,5949,575286:34:+,LR633955.1,1159852,FALSE
0.084417,-1.0353,0.83532,-0.028684,0.0042158,5950,575381:163:-,LR633955.1,1198241,FALSE
0.094219,-0.98289,0.72422,-0.047924,0.0041667,5951,575425:28:+,LR633955.1,1215710,FALSE
0.096619,-0.97081,0.67236,-0.04272,0.0042002,5952,575435:98:+,LR633955.1,1217747,FALSE
0.085217,-1.0308,0.83053,-0.042245,0.0041724,5953,575459:43:+,LR633955.1,1225375,FALSE
0.10242,-0.94269,0.55145,-0.057196,0.0041454,5954,575524:28:+,LR633955.1,1268041,FALSE
0.084617,-1.0341,0.8343,-0.018858,0.0042733,5955,575598:155:-,LR633955.1,1315662,FALSE
0.068614,-1.1327,0.8674,0.0036983,0.0043545,5956,575620:21:+,LR633955.1,1321350,FALSE
0.096219,-0.9728,0.68103,-0.05037,0.0041642,5957,575631:26:+,LR633955.1,1325928,FALSE
0.079416,-1.0642,0.8556,-0.033511,0.0041878,5958,575639:35:+,LR633955.1,1330410,FALSE
0.087017,-1.0209,0.81776,-0.039489,0.0041898,5959,575711:20:-,LR633955.1,1431515,FALSE
0.085417,-1.0297,0.82928,-0.021179,0.0042761,5960,575761:59:+,LR633955.1,1450162,FALSE
0.079816,-1.0618,0.85424,0.01474,0.0044399,5961,575762:109:-,LR633955.1,1449997,FALSE
0.075415,-1.0885,0.86347,-0.018067,0.0042544,5962,575841:27:+,LR633955.1,1522062,FALSE
0.09902,-0.95899,0.61669,-0.042583,0.0041955,5963,575882:38:+,LR633955.1,1541002,FALSE
0.090418,-1.0026,0.785,-0.039746,0.0041904,5964,575998:220:-,LR633955.1,1611111,FALSE
0.080416,-1.0582,0.85234,-0.015179,0.0042663,5965,576064:53:+,LR633955.1,1648026,FALSE
0.083617,-1.0398,0.83917,-0.030377,0.0042238,5966,576148:86:-,LR633955.1,1698663,FALSE
0.085417,-1.0297,0.82928,-0.027393,0.0042307000000000004,5967,576159:14:-,LR633955.1,1705058,FALSE
0.077616,-1.075,0.85973,-0.012947,0.0043016,5968,576284:62:+,LR633955.1,1779957,FALSE
0.089018,-1.01,0.79993,-0.038544,0.0041962,5969,576430:8:+,LR633955.1,1895147,FALSE
0.080816,-1.0559,0.85097,-0.029974,0.0042071,5970,576485:18:+,LR633955.1,1948514,FALSE
0.082817,-1.0443,0.8432,5.0561e-5,0.0044079,5971,576558:23:+,LR633955.1,1977142,FALSE
0.086417,-1.0241,0.82232,-0.054759,0.0041284,5972,576617:128:-,LR633955.1,2012848,FALSE
0.070414,-1.1206,0.86711,-0.0061574,0.0042941,5973,576641:203:-,LR633955.1,2034053,FALSE
0.10142,-0.94743,0.56879,0.033492,0.0047139,5974,576655:77:-,LR633955.1,2040422,FALSE
0.093019,-0.98903,0.74632,-0.048389,0.0041499,5975,576990:133:-,LR633955.1,2280135,FALSE
0.091018,-0.99943,0.77682,-0.046529,0.0041596,5976,577022:23:+,LR633955.1,2298646,FALSE
0.078216,-1.0713,0.85838,-0.028682,0.0042144,5977,577050:99:-,LR633955.1,2317285,FALSE
0.084817,-1.033,0.83299,-0.025109,0.0042581,5978,577074:11:+,LR633955.1,2337502,FALSE
0.089418,-1.0079,0.79573,-0.025852,0.0042605,5979,577156:9:+,LR633955.1,2391120,FALSE
0.094819,-0.97984,0.71195,-0.047605,0.0041764,5980,577166:24:+,LR633955.1,2398519,FALSE
0.080616,-1.0571,0.85176,-0.025932,0.0042464,5981,577168:40:+,LR633955.1,2400260,FALSE
0.086817,-1.022,0.81927,-0.034246,0.0042218,5982,577216:13:+,LR633955.1,2432119,FALSE
0.097219,-0.96783,0.65767,-0.056083,0.0041321,5983,577225:6:+,LR633955.1,2437066,FALSE
0.10402,-0.93518,0.53146,-0.064422,0.0041131,5984,577240:58:+,LR633955.1,2445629,FALSE
0.080816,-1.0559,0.85097,0.024301,0.0044945,5985,577259:39:-,LR633955.1,2453630,FALSE
0.083417,-1.0409,0.84034,-9.3202e-5,0.0043891,5986,577316:23:+,LR633955.1,2476145,FALSE
0.079816,-1.0618,0.85424,-0.023107,0.0042293,5987,577324:90:+,LR633955.1,2484537,FALSE
0.084417,-1.0353,0.83532,-0.0074928,0.0043348,5988,577364:124:-,LR633955.1,2507379,FALSE
0.094219,-0.98289,0.72422,-0.049407,0.0041495,5989,577401:65:+,LR633955.1,2540195,FALSE
0.096819,-0.96981,0.66798,0.043738,0.0047004,5990,577406:65:-,LR633955.1,2540708,FALSE
0.090818,-1.0005,0.77939,-0.029212,0.0042745,5991,577428:10:+,LR633955.1,2561084,FALSE
