ID,CHROM,POS,scaffold,RADloc,NNA,MAF
509353:53:-,LR633956.1,21062034,LR633956.1,509353,0.0692167577413479,0.0136986301369863
509358:246:-,LR633956.1,21063781,LR633956.1,509358,0.00910746812386157,0.0137867647058824
509365:13:+,LR633956.1,21070497,LR633956.1,509365,0.0619307832422587,0.43495145631068
509389:29:+,LR633956.1,21082995,LR633956.1,509389,0.0127504553734062,0.0129151291512915
509424:57:+,LR633956.1,21104132,LR633956.1,509424,0.00728597449908925,0.0165137614678899
509433:189:-,LR633956.1,21106584,LR633956.1,509433,0.00546448087431694,0.0155677655677656
509451:18:+,LR633956.1,21120513,LR633956.1,509451,0.00364298724954463,0.0219378427787934
509516:28:+,LR633956.1,21160980,LR633956.1,509516,0.00364298724954463,0.0164533820840951
509544:139:-,LR633956.1,21192401,LR633956.1,509544,0.0910746812386157,0.212424849699399
509552:203:+,LR633956.1,21194382,LR633956.1,509552,0.0109289617486339,0.0313075506445672
509590:150:-,LR633956.1,21223643,LR633956.1,509590,0.00364298724954463,0.0164533820840951
509629:135:+,LR633956.1,21269400,LR633956.1,509629,0.0163934426229508,0.0194444444444444
509641:138:-,LR633956.1,21276653,LR633956.1,509641,0.00182149362477231,0.0155109489051095
509647:157:-,LR633956.1,21279096,LR633956.1,509647,0,0.0100182149362477
509661:112:+,LR633956.1,21289422,LR633956.1,509661,0.0218579234972678,0.0148975791433892
509678:179:-,LR633956.1,21309445,LR633956.1,509678,0.0109289617486339,0.0303867403314917
509703:205:-,LR633956.1,21336299,LR633956.1,509703,0.00546448087431694,0.0146520146520147
509716:151:+,LR633956.1,21343525,LR633956.1,509716,0.00182149362477231,0.0164233576642336
509719:67:+,LR633956.1,21353089,LR633956.1,509719,0.00182149362477231,0.0155109489051095
509799:14:+,LR633956.1,21432434,LR633956.1,509799,0.0236794171220401,0.0139925373134328
509802:96:+,LR633956.1,21433384,LR633956.1,509802,0.0182149362477231,0.0213358070500928
509830:71:+,LR633956.1,21456406,LR633956.1,509830,0.0218579234972678,0.0623836126629423
509835:163:-,LR633956.1,21457712,LR633956.1,509835,0,0.0163934426229508
509865:124:+,LR633956.1,21493134,LR633956.1,509865,0.0364298724954463,0.0217391304347826
509873:18:-,LR633956.1,21497292,LR633956.1,509873,0.0145719489981785,0.0147874306839187
509879:97:-,LR633956.1,21498959,LR633956.1,509879,0.00182149362477231,0.0155109489051095
509918:217:-,LR633956.1,21537177,LR633956.1,509918,0.0109289617486339,0.230202578268877
509957:12:+,LR633956.1,21560007,LR633956.1,509957,0.00546448087431694,0.0155677655677656
509977:22:+,LR633956.1,21576001,LR633956.1,509977,0.092896174863388,0.0160642570281124
509993:45:-,LR633956.1,21586757,LR633956.1,509993,0.00910746812386157,0.129595588235294
510033:193:-,LR633956.1,21620552,LR633956.1,510033,0.0109289617486339,0.0128913443830571
510054:73:+,LR633956.1,21647793,LR633956.1,510054,0,0.017304189435337
510067:40:+,LR633956.1,21652325,LR633956.1,510067,0,0.0163934426229508
510097:69:+,LR633956.1,21673486,LR633956.1,510097,0.029143897996357,0.0150093808630394
510119:106:-,LR633956.1,21698736,LR633956.1,510119,0.00182149362477231,0.0173357664233577
510128:78:+,LR633956.1,21700442,LR633956.1,510128,0.00728597449908925,0.018348623853211
510145:62:+,LR633956.1,21715813,LR633956.1,510145,0.00910746812386157,0.0137867647058824
510146:186:-,LR633956.1,21715568,LR633956.1,510146,0.0200364298724954,0.0102230483271375
510152:10:+,LR633956.1,21718405,LR633956.1,510152,0.0200364298724954,0.105018587360595
510170:128:-,LR633956.1,21732488,LR633956.1,510170,0.0382513661202186,0.433712121212121
510178:148:-,LR633956.1,21746267,LR633956.1,510178,0.00728597449908925,0.018348623853211
510187:10:+,LR633956.1,21755847,LR633956.1,510187,0.0236794171220401,0.0102611940298507
510200:42:+,LR633956.1,21765601,LR633956.1,510200,0.0765027322404372,0.0207100591715976
510206:261:-,LR633956.1,21769512,LR633956.1,510206,0.0965391621129326,0.144153225806452
510234:173:-,LR633956.1,21814762,LR633956.1,510234,0.0801457194899818,0.141584158415842
510272:14:-,LR633956.1,21840708,LR633956.1,510272,0.0127504553734062,0.120848708487085
510274:92:+,LR633956.1,21841339,LR633956.1,510274,0.0783242258652095,0.33498023715415
510321:22:+,LR633956.1,21883667,LR633956.1,510321,0.0473588342440801,0.4282982791587
510342:55:-,LR633956.1,21896599,LR633956.1,510342,0.00546448087431694,0.0119047619047619
510345:38:+,LR633956.1,21897354,LR633956.1,510345,0.0145719489981785,0.0166358595194085
510366:125:-,LR633956.1,21904046,LR633956.1,510366,0.0437158469945355,0.0533333333333333
510395:37:-,LR633956.1,21918419,LR633956.1,510395,0.00728597449908925,0.0238532110091743
510399:266:-,LR633956.1,21919082,LR633956.1,510399,0.0673952641165756,0.205078125
510416:263:-,LR633956.1,21936250,LR633956.1,510416,0.0309653916211293,0.037593984962406
510428:38:+,LR633956.1,21945475,LR633956.1,510428,0.0364298724954463,0.0604914933837429
510464:41:+,LR633956.1,21974547,LR633956.1,510464,0.0309653916211293,0.0131578947368421
510484:119:-,LR633956.1,22003119,LR633956.1,510484,0.00910746812386157,0.0137867647058824
510489:99:+,LR633956.1,22007560,LR633956.1,510489,0.00182149362477231,0.0136861313868613
510529:238:-,LR633956.1,22039583,LR633956.1,510529,0.0382513661202186,0.0464015151515152
510531:11:+,LR633956.1,22040367,LR633956.1,510531,0.0163934426229508,0.159259259259259
510552:159:-,LR633956.1,22048266,LR633956.1,510552,0.00182149362477231,0.0164233576642336
510604:240:-,LR633956.1,22080679,LR633956.1,510604,0.0163934426229508,0.0166666666666667
510618:38:+,LR633956.1,22096652,LR633956.1,510618,0.0473588342440801,0.276290630975143
510619:66:-,LR633956.1,22096551,LR633956.1,510619,0.029143897996357,0.285178236397749
510644:134:-,LR633956.1,22108910,LR633956.1,510644,0.0236794171220401,0.0233208955223881
510651:97:-,LR633956.1,22111603,LR633956.1,510651,0,0.017304189435337
510662:53:+,LR633956.1,22120159,LR633956.1,510662,0.0182149362477231,0.12987012987013
510687:60:+,LR633956.1,22132876,LR633956.1,510687,0.0710382513661202,0.0107843137254902
510722:196:-,LR633956.1,22162055,LR633956.1,510722,0,0.0163934426229508
510733:189:-,LR633956.1,22178510,LR633956.1,510733,0.0364298724954463,0.0396975425330813
510766:91:+,LR633956.1,22212448,LR633956.1,510766,0,0.0163934426229508
510788:125:-,LR633956.1,22230047,LR633956.1,510788,0.0182149362477231,0.292207792207792
510795:23:+,LR633956.1,22232698,LR633956.1,510795,0.0382513661202186,0.0132575757575758
510814:134:-,LR633956.1,22254728,LR633956.1,510814,0.0200364298724954,0.0223048327137546
510836:63:+,LR633956.1,22273005,LR633956.1,510836,0.0437158469945355,0.0323809523809524
510854:7:+,LR633956.1,22280279,LR633956.1,510854,0.00364298724954463,0.0118829981718464
510863:19:+,LR633956.1,22282342,LR633956.1,510863,0.00182149362477231,0.0164233576642336
510864:121:-,LR633956.1,22282205,LR633956.1,510864,0.00182149362477231,0.0155109489051095
510875:10:+,LR633956.1,22294327,LR633956.1,510875,0.058287795992714,0.213733075435203
510884:173:+,LR633956.1,22301333,LR633956.1,510884,0.0819672131147541,0.27281746031746
510885:262:-,LR633956.1,22300901,LR633956.1,510885,0.00910746812386157,0.0137867647058824
510894:29:+,LR633956.1,22306196,LR633956.1,510894,0.0163934426229508,0.012037037037037
510917:283:-,LR633956.1,22319389,LR633956.1,510917,0.0309653916211293,0.0131578947368421
510962:113:-,LR633956.1,22339739,LR633956.1,510962,0.0710382513661202,0.0107843137254902
511005:54:+,LR633956.1,22370048,LR633956.1,511005,0.0163934426229508,0.236111111111111
511008:124:-,LR633956.1,22370361,LR633956.1,511008,0.0710382513661202,0.0117647058823529
511045:127:-,LR633956.1,22393312,LR633956.1,511045,0.0765027322404372,0.409270216962525
511079:40:+,LR633956.1,22416959,LR633956.1,511079,0,0.0154826958105647
511121:25:+,LR633956.1,22440312,LR633956.1,511121,0.00182149362477231,0.010036496350365
511157:41:+,LR633956.1,22461276,LR633956.1,511157,0,0.017304189435337
511176:267:-,LR633956.1,22476910,LR633956.1,511176,0.0163934426229508,0.0157407407407407
511211:106:-,LR633956.1,22499153,LR633956.1,511211,0.00182149362477231,0.0145985401459854
511215:279:-,LR633956.1,22499923,LR633956.1,511215,0.0546448087431694,0.0154142581888247
511237:143:-,LR633956.1,22514032,LR633956.1,511237,0.00728597449908925,0.0238532110091743
511252:218:-,LR633956.1,22519416,LR633956.1,511252,0.0746812386156648,0.420275590551181
511257:94:-,LR633956.1,22522345,LR633956.1,511257,0.034608378870674,0.0179245283018868
511267:38:-,LR633956.1,22531777,LR633956.1,511267,0.00364298724954463,0.0155393053016453
511285:9:+,LR633956.1,22543357,LR633956.1,511285,0.0236794171220401,0.174440298507463
511308:7:+,LR633956.1,22567864,LR633956.1,511308,0.0163934426229508,0.139814814814815
511352:102:+,LR633956.1,22609648,LR633956.1,511352,0.00728597449908925,0.0165137614678899
511368:125:-,LR633956.1,22615677,LR633956.1,511368,0.00182149362477231,0.020985401459854
511397:62:+,LR633956.1,22635039,LR633956.1,511397,0.00546448087431694,0.010989010989011
511400:220:-,LR633956.1,22635560,LR633956.1,511400,0.0127504553734062,0.011070110701107
511407:164:-,LR633956.1,22736072,LR633956.1,511407,0.0200364298724954,0.0102230483271375
511409:182:-,LR633956.1,22736588,LR633956.1,511409,0.0309653916211293,0.0516917293233083
511419:217:-,LR633956.1,22745020,LR633956.1,511419,0.00182149362477231,0.0155109489051095
511421:7:+,LR633956.1,22747600,LR633956.1,511421,0.00182149362477231,0.0127737226277372
511453:74:+,LR633956.1,22771023,LR633956.1,511453,0.00728597449908925,0.0110091743119266
511484:196:+,LR633956.1,22791391,LR633956.1,511484,0.0673952641165756,0.0185546875
511489:136:-,LR633956.1,22796503,LR633956.1,511489,0.00364298724954463,0.0146252285191956
511515:22:+,LR633956.1,22809950,LR633956.1,511515,0.029143897996357,0.0168855534709193
511540:36:+,LR633956.1,22818010,LR633956.1,511540,0.0491803278688525,0.0172413793103448
511554:64:-,LR633956.1,22829745,LR633956.1,511554,0.063752276867031,0.455252918287938
511609:136:+,LR633956.1,22870244,LR633956.1,511609,0.0109289617486339,0.0257826887661142
511647:135:-,LR633956.1,22903462,LR633956.1,511647,0.00182149362477231,0.020985401459854
511657:144:-,LR633956.1,22910811,LR633956.1,511657,0,0.0154826958105647
511699:64:-,LR633956.1,22946166,LR633956.1,511699,0.0182149362477231,0.0148423005565863
511729:61:-,LR633956.1,22961106,LR633956.1,511729,0.00546448087431694,0.0100732600732601
511773:164:-,LR633956.1,22989372,LR633956.1,511773,0.00910746812386157,0.117647058823529
511783:43:+,LR633956.1,22992556,LR633956.1,511783,0.00182149362477231,0.0164233576642336
511797:264:-,LR633956.1,23002568,LR633956.1,511797,0.0728597449908925,0.452848722986248
511834:68:+,LR633956.1,23030644,LR633956.1,511834,0.00546448087431694,0.0146520146520147
511847:91:+,LR633956.1,23041815,LR633956.1,511847,0.0109289617486339,0.0174953959484346
511852:196:-,LR633956.1,23044283,LR633956.1,511852,0.0382513661202186,0.0132575757575758
511860:270:-,LR633956.1,23053952,LR633956.1,511860,0.0728597449908925,0.404715127701375
511872:83:+,LR633956.1,23063150,LR633956.1,511872,0.0965391621129326,0.0100806451612903
511878:59:+,LR633956.1,23066232,LR633956.1,511878,0.0418943533697632,0.128326996197719
511886:17:+,LR633956.1,23069980,LR633956.1,511886,0.00728597449908925,0.0201834862385321
511896:5:+,LR633956.1,23075415,LR633956.1,511896,0.00546448087431694,0.0155677655677656
511897:141:-,LR633956.1,23075272,LR633956.1,511897,0.00182149362477231,0.0182481751824818
511901:170:-,LR633956.1,23080960,LR633956.1,511901,0.00364298724954463,0.0164533820840951
511909:14:+,LR633956.1,23085684,LR633956.1,511909,0.0273224043715847,0.0102996254681648
511923:157:-,LR633956.1,23090025,LR633956.1,511923,0.00910746812386157,0.0238970588235294
511965:10:+,LR633956.1,23129952,LR633956.1,511965,0.0200364298724954,0.0139405204460967
511979:31:+,LR633956.1,23138459,LR633956.1,511979,0,0.0154826958105647
511995:110:-,LR633956.1,23159252,LR633956.1,511995,0.0327868852459016,0.0141242937853107
512076:51:+,LR633956.1,23244489,LR633956.1,512076,0,0.0163934426229508
512081:189:+,LR633956.1,23249945,LR633956.1,512081,0.0892531876138433,0.211
512085:27:+,LR633956.1,23252511,LR633956.1,512085,0.0528233151183971,0.0134615384615385
512127:19:+,LR633956.1,23277272,LR633956.1,512127,0.00728597449908925,0.0128440366972477
512130:182:-,LR633956.1,23277628,LR633956.1,512130,0.00546448087431694,0.0183150183150183
512137:25:+,LR633956.1,23281290,LR633956.1,512137,0.00546448087431694,0.0567765567765568
512154:176:-,LR633956.1,23287872,LR633956.1,512154,0.00546448087431694,0.0164835164835165
512157:7:+,LR633956.1,23288435,LR633956.1,512157,0.00364298724954463,0.0146252285191956
512195:86:+,LR633956.1,23307991,LR633956.1,512195,0.00182149362477231,0.0164233576642336
512257:9:+,LR633956.1,23360323,LR633956.1,512257,0.0692167577413479,0.0166340508806262
512269:234:-,LR633956.1,23367469,LR633956.1,512269,0.0236794171220401,0.0326492537313433
512291:267:-,LR633956.1,23388765,LR633956.1,512291,0.0856102003642987,0.0806772908366534
512329:220:-,LR633956.1,23424083,LR633956.1,512329,0.00910746812386157,0.0165441176470588
512348:13:+,LR633956.1,23431988,LR633956.1,512348,0.0109289617486339,0.0119705340699816
512353:214:-,LR633956.1,23432236,LR633956.1,512353,0.0163934426229508,0.0166666666666667
512363:79:+,LR633956.1,23440790,LR633956.1,512363,0.0218579234972678,0.119180633147114
512405:209:-,LR633956.1,23458735,LR633956.1,512405,0.0910746812386157,0.392785571142285
512450:106:+,LR633956.1,23475731,LR633956.1,512450,0,0.0154826958105647
512490:71:-,LR633956.1,23500365,LR633956.1,512490,0.0418943533697632,0.094106463878327
512501:78:-,LR633956.1,23505847,LR633956.1,512501,0.0783242258652095,0.0276679841897233
512528:154:-,LR633956.1,23533113,LR633956.1,512528,0.00364298724954463,0.0164533820840951
512534:5:+,LR633956.1,23536911,LR633956.1,512534,0.0455373406193078,0.0620229007633588
512543:7:+,LR633956.1,23540343,LR633956.1,512543,0.0619307832422587,0.390291262135922
512546:25:+,LR633956.1,23541168,LR633956.1,512546,0.0109289617486339,0.124309392265193
512549:75:+,LR633956.1,23543115,LR633956.1,512549,0.0273224043715847,0.0140449438202247
512558:134:-,LR633956.1,23548068,LR633956.1,512558,0.0236794171220401,0.141791044776119
512568:25:+,LR633956.1,23556524,LR633956.1,512568,0.00910746812386157,0.0257352941176471
512578:63:-,LR633956.1,23562428,LR633956.1,512578,0.0655737704918033,0.0419103313840156
512583:101:-,LR633956.1,23565544,LR633956.1,512583,0,0.017304189435337
512602:93:-,LR633956.1,23573048,LR633956.1,512602,0,0.0109289617486339
512622:13:+,LR633956.1,23580506,LR633956.1,512622,0,0.0154826958105647
512633:208:-,LR633956.1,23591069,LR633956.1,512633,0.0382513661202186,0.0255681818181818
512651:110:-,LR633956.1,23606099,LR633956.1,512651,0.0273224043715847,0.124531835205993
512653:191:-,LR633956.1,23607204,LR633956.1,512653,0.0801457194899818,0.0178217821782178
512665:117:-,LR633956.1,23620075,LR633956.1,512665,0.0437158469945355,0.0733333333333333
512680:90:-,LR633956.1,23629757,LR633956.1,512680,0,0.0154826958105647
512770:162:-,LR633956.1,23690508,LR633956.1,512770,0.0673952641165756,0.1240234375
512776:229:-,LR633956.1,23692119,LR633956.1,512776,0.0163934426229508,0.0324074074074074
512783:52:+,LR633956.1,23696907,LR633956.1,512783,0.087431693989071,0.0528942115768463
512812:124:-,LR633956.1,23707862,LR633956.1,512812,0.0510018214936248,0.472168905950096
512817:197:-,LR633956.1,23709526,LR633956.1,512817,0.00182149362477231,0.0182481751824818
512823:145:+,LR633956.1,23713026,LR633956.1,512823,0.0127504553734062,0.0166051660516605
512824:125:-,LR633956.1,23712759,LR633956.1,512824,0.0145719489981785,0.0147874306839187
512828:285:-,LR633956.1,23713063,LR633956.1,512828,0.0418943533697632,0.0180608365019011
512830:49:+,LR633956.1,23718193,LR633956.1,512830,0.0127504553734062,0.0913284132841328
512835:33:+,LR633956.1,23723248,LR633956.1,512835,0.0437158469945355,0.0114285714285714
512882:16:+,LR633956.1,23748797,LR633956.1,512882,0.0163934426229508,0.0157407407407407
512899:209:-,LR633956.1,23753616,LR633956.1,512899,0.0145719489981785,0.0157116451016636
512913:29:+,LR633956.1,23759996,LR633956.1,512913,0,0.0163934426229508
512917:64:-,LR633956.1,23760270,LR633956.1,512917,0.00182149362477231,0.0155109489051095
512947:247:-,LR633956.1,23778645,LR633956.1,512947,0.0182149362477231,0.0120593692022263
512963:81:-,LR633956.1,23794809,LR633956.1,512963,0,0.0136612021857923
512964:142:+,LR633956.1,23795669,LR633956.1,512964,0.00364298724954463,0.0127970749542962
512976:233:-,LR633956.1,23803143,LR633956.1,512976,0.00182149362477231,0.0173357664233577
512992:60:+,LR633956.1,23815612,LR633956.1,512992,0.00182149362477231,0.0173357664233577
513024:46:+,LR633956.1,23830194,LR633956.1,513024,0.0218579234972678,0.0102420856610801
513038:30:+,LR633956.1,23839102,LR633956.1,513038,0.0710382513661202,0.0127450980392157
513049:133:-,LR633956.1,23844765,LR633956.1,513049,0.0163934426229508,0.0842592592592593
513091:62:+,LR633956.1,23861190,LR633956.1,513091,0.00182149362477231,0.0483576642335766
513096:120:-,LR633956.1,23864560,LR633956.1,513096,0.0109289617486339,0.0147329650092081
513107:23:+,LR633956.1,23873432,LR633956.1,513107,0.0109289617486339,0.0165745856353591
513111:31:+,LR633956.1,23875348,LR633956.1,513111,0.0983606557377049,0.277777777777778
513135:58:-,LR633956.1,23884307,LR633956.1,513135,0.00364298724954463,0.0173674588665448
513160:123:-,LR633956.1,23894696,LR633956.1,513160,0.0200364298724954,0.0464684014869888
513216:5:-,LR633956.1,23924989,LR633956.1,513216,0.00546448087431694,0.0173992673992674
513218:23:+,LR633956.1,23925469,LR633956.1,513218,0.0236794171220401,0.104477611940299
513220:105:+,LR633956.1,23926123,LR633956.1,513220,0.0746812386156648,0.0698818897637795
513227:210:-,LR633956.1,23927136,LR633956.1,513227,0.00910746812386157,0.0137867647058824
513236:115:-,LR633956.1,23935829,LR633956.1,513236,0.00182149362477231,0.0155109489051095
513252:126:-,LR633956.1,23941431,LR633956.1,513252,0.0564663023679417,0.0183397683397683
513254:166:-,LR633956.1,23943164,LR633956.1,513254,0.0546448087431694,0.390173410404624
513264:42:-,LR633956.1,23948489,LR633956.1,513264,0.00910746812386157,0.0376838235294118
513271:57:+,LR633956.1,23950713,LR633956.1,513271,0.0255009107468124,0.0897196261682243
513272:200:-,LR633956.1,23950459,LR633956.1,513272,0.00546448087431694,0.0146520146520147
513279:132:+,LR633956.1,23956477,LR633956.1,513279,0.0182149362477231,0.0148423005565863
513283:246:-,LR633956.1,23957041,LR633956.1,513283,0.0109289617486339,0.139042357274401
513318:155:-,LR633956.1,23975951,LR633956.1,513318,0.0510018214936248,0.0249520153550864
513332:143:-,LR633956.1,23982567,LR633956.1,513332,0.0327868852459016,0.307909604519774
513363:212:-,LR633956.1,23995141,LR633956.1,513363,0.00728597449908925,0.0110091743119266
513387:65:+,LR633956.1,24012113,LR633956.1,513387,0.00546448087431694,0.0164835164835165
513399:85:-,LR633956.1,24020344,LR633956.1,513399,0.0546448087431694,0.0973025048169557
513404:24:+,LR633956.1,24022378,LR633956.1,513404,0.0473588342440801,0.110898661567878
513410:106:-,LR633956.1,24024186,LR633956.1,513410,0,0.017304189435337
513438:179:-,LR633956.1,24034625,LR633956.1,513438,0.00910746812386157,0.0165441176470588
513468:42:-,LR633956.1,24050613,LR633956.1,513468,0.0510018214936248,0.0259117082533589
513532:72:+,LR633956.1,24085424,LR633956.1,513532,0.058287795992714,0.341392649903288
513542:103:-,LR633956.1,24090259,LR633956.1,513542,0.00182149362477231,0.0145985401459854
513556:49:+,LR633956.1,24097349,LR633956.1,513556,0.0127504553734062,0.0313653136531365
513584:26:+,LR633956.1,24112045,LR633956.1,513584,0.0236794171220401,0.0167910447761194
513601:137:-,LR633956.1,24121172,LR633956.1,513601,0.0437158469945355,0.155238095238095
513655:140:+,LR633956.1,24156026,LR633956.1,513655,0.00182149362477231,0.0164233576642336
513656:174:-,LR633956.1,24155715,LR633956.1,513656,0,0.0154826958105647
513672:97:+,LR633956.1,24170494,LR633956.1,513672,0.0182149362477231,0.346938775510204
513686:57:+,LR633956.1,24183767,LR633956.1,513686,0.0182149362477231,0.0185528756957328
513697:79:-,LR633956.1,24189230,LR633956.1,513697,0.00728597449908925,0.0128440366972477
513705:9:+,LR633956.1,24195911,LR633956.1,513705,0.0145719489981785,0.0120147874306839
513710:201:-,LR633956.1,24196136,LR633956.1,513710,0,0.0182149362477231
513713:67:+,LR633956.1,24201005,LR633956.1,513713,0.0491803278688525,0.183908045977011
513750:88:-,LR633956.1,24228649,LR633956.1,513750,0,0.0154826958105647
513780:64:+,LR633956.1,24247116,LR633956.1,513780,0.0364298724954463,0.195652173913043
513784:124:-,LR633956.1,24247816,LR633956.1,513784,0.0182149362477231,0.0241187384044527
513818:105:-,LR633956.1,24266982,LR633956.1,513818,0.0127504553734062,0.0129151291512915
513929:180:-,LR633956.1,24346100,LR633956.1,513929,0.0109289617486339,0.0156537753222836
513930:47:+,LR633956.1,24346529,LR633956.1,513930,0.00364298724954463,0.0146252285191956
513933:187:-,LR633956.1,24347037,LR633956.1,513933,0.00364298724954463,0.0164533820840951
513940:96:+,LR633956.1,24352231,LR633956.1,513940,0.0218579234972678,0.0204841713221601
513956:116:+,LR633956.1,24359571,LR633956.1,513956,0,0.0163934426229508
513968:208:-,LR633956.1,24362001,LR633956.1,513968,0.00546448087431694,0.0155677655677656
513979:175:-,LR633956.1,24365577,LR633956.1,513979,0.0364298724954463,0.0293005671077505
513984:150:+,LR633956.1,24370779,LR633956.1,513984,0.063752276867031,0.305447470817121
513986:7:+,LR633956.1,24370973,LR633956.1,513986,0.00546448087431694,0.113553113553114
514038:31:+,LR633956.1,24396855,LR633956.1,514038,0.00728597449908925,0.376146788990826
514056:99:+,LR633956.1,24405525,LR633956.1,514056,0.0309653916211293,0.174812030075188
514060:23:+,LR633956.1,24406735,LR633956.1,514060,0.0710382513661202,0.0166666666666667
514080:109:+,LR633956.1,24414853,LR633956.1,514080,0.0163934426229508,0.123148148148148
514081:128:-,LR633956.1,24414619,LR633956.1,514081,0.0200364298724954,0.016728624535316
514119:201:-,LR633956.1,24431357,LR633956.1,514119,0.0236794171220401,0.130597014925373
514169:132:-,LR633956.1,24464675,LR633956.1,514169,0.0983606557377049,0.17979797979798
514194:150:-,LR633956.1,24476617,LR633956.1,514194,0.00182149362477231,0.0291970802919708
514275:49:-,LR633956.1,24522367,LR633956.1,514275,0.0200364298724954,0.174721189591078
514291:169:-,LR633956.1,24529266,LR633956.1,514291,0.00910746812386157,0.0165441176470588
514292:13:+,LR633956.1,24529456,LR633956.1,514292,0.0127504553734062,0.0129151291512915
514311:259:-,LR633956.1,24541402,LR633956.1,514311,0.0109289617486339,0.0156537753222836
514312:14:+,LR633956.1,24542359,LR633956.1,514312,0.0382513661202186,0.278409090909091
514334:102:-,LR633956.1,24549815,LR633956.1,514334,0.0837887067395264,0.0178926441351889
514372:36:+,LR633956.1,24594907,LR633956.1,514372,0.0327868852459016,0.0169491525423729
514378:22:-,LR633956.1,24596495,LR633956.1,514378,0.0182149362477231,0.169758812615955
514395:78:-,LR633956.1,24602407,LR633956.1,514395,0.034608378870674,0.0207547169811321
514428:63:+,LR633956.1,24630408,LR633956.1,514428,0.00364298724954463,0.046617915904936
514440:19:+,LR633956.1,24636862,LR633956.1,514440,0.00728597449908925,0.0146788990825688
514441:136:-,LR633956.1,24636710,LR633956.1,514441,0.00364298724954463,0.0155393053016453
514504:75:-,LR633956.1,24658560,LR633956.1,514504,0.087431693989071,0.0169660678642715
514525:33:+,LR633956.1,24668263,LR633956.1,514525,0.00182149362477231,0.0127737226277372
514543:241:-,LR633956.1,24670979,LR633956.1,514543,0.00910746812386157,0.015625
514552:20:+,LR633956.1,24676424,LR633956.1,514552,0,0.0163934426229508
514553:100:-,LR633956.1,24676307,LR633956.1,514553,0,0.0136612021857923
514595:38:+,LR633956.1,24702736,LR633956.1,514595,0,0.0182149362477231
514601:136:+,LR633956.1,24711552,LR633956.1,514601,0.00182149362477231,0.0145985401459854
514630:59:-,LR633956.1,24761073,LR633956.1,514630,0.00364298724954463,0.0146252285191956
514642:171:-,LR633956.1,24768791,LR633956.1,514642,0.058287795992714,0.215667311411992
514656:54:+,LR633956.1,24777695,LR633956.1,514656,0.00364298724954463,0.0191956124314442
514673:38:+,LR633956.1,24790371,LR633956.1,514673,0.00546448087431694,0.0146520146520147
514689:44:+,LR633956.1,24794156,LR633956.1,514689,0.00364298724954463,0.0137111517367459
514711:34:-,LR633956.1,24808824,LR633956.1,514711,0.029143897996357,0.0440900562851782
514729:208:-,LR633956.1,24824115,LR633956.1,514729,0.0255009107468124,0.0579439252336449
514732:15:+,LR633956.1,24827208,LR633956.1,514732,0.00728597449908925,0.0155963302752294
514749:6:+,LR633956.1,24833909,LR633956.1,514749,0.0236794171220401,0.0251865671641791
514777:152:-,LR633956.1,24843210,LR633956.1,514777,0.00728597449908925,0.0165137614678899
514778:42:+,LR633956.1,24843596,LR633956.1,514778,0.00182149362477231,0.0164233576642336
514786:128:-,LR633956.1,24848152,LR633956.1,514786,0.0418943533697632,0.407794676806084
514801:27:+,LR633956.1,24855377,LR633956.1,514801,0,0.017304189435337
514850:18:+,LR633956.1,24891424,LR633956.1,514850,0.029143897996357,0.0159474671669794
514880:161:-,LR633956.1,24911909,LR633956.1,514880,0.0127504553734062,0.0119926199261993
514885:56:-,LR633956.1,24915879,LR633956.1,514885,0.058287795992714,0.0106382978723404
514917:31:+,LR633956.1,24943454,LR633956.1,514917,0.0109289617486339,0.0395948434622468
514923:64:-,LR633956.1,24945266,LR633956.1,514923,0.0382513661202186,0.0170454545454545
514954:39:+,LR633956.1,24964967,LR633956.1,514954,0,0.0154826958105647
514966:101:+,LR633956.1,24969566,LR633956.1,514966,0.0182149362477231,0.0343228200371058
514969:151:-,LR633956.1,24969629,LR633956.1,514969,0.00546448087431694,0.0485347985347985
514992:57:-,LR633956.1,24981487,LR633956.1,514992,0.0145719489981785,0.0933456561922366
515031:20:+,LR633956.1,24998881,LR633956.1,515031,0.0673952641165756,0.2138671875
515109:177:-,LR633956.1,25044238,LR633956.1,515109,0.00364298724954463,0.0137111517367459
515112:17:+,LR633956.1,25044874,LR633956.1,515112,0,0.017304189435337
515118:174:-,LR633956.1,25047983,LR633956.1,515118,0.0127504553734062,0.0175276752767528
515120:24:+,LR633956.1,25050416,LR633956.1,515120,0.0601092896174863,0.0290697674418605
515133:239:-,LR633956.1,25058483,LR633956.1,515133,0.0491803278688525,0.0210727969348659
515144:5:+,LR633956.1,25068063,LR633956.1,515144,0.00182149362477231,0.0136861313868613
515147:27:+,LR633956.1,25071060,LR633956.1,515147,0,0.017304189435337
515161:125:+,LR633956.1,25086055,LR633956.1,515161,0.00364298724954463,0.0164533820840951
515162:63:-,LR633956.1,25085870,LR633956.1,515162,0.0418943533697632,0.112167300380228
515168:119:-,LR633956.1,25135697,LR633956.1,515168,0.00546448087431694,0.0146520146520147
515188:9:+,LR633956.1,25148054,LR633956.1,515188,0.00364298724954463,0.0164533820840951
515203:166:-,LR633956.1,25157131,LR633956.1,515203,0.00546448087431694,0.0192307692307692
515229:191:+,LR633956.1,25171376,LR633956.1,515229,0.0255009107468124,0.0130841121495327
515239:73:-,LR633956.1,25174815,LR633956.1,515239,0,0.0182149362477231
